Building,DemolitionDate,BuildingImage,promptcategory,BuildingCoordinates,BuildingCountry,RandomBefore,RandomAfter,BuildingCoordinates.1,lon,lat,commonsCategory,isInGoogleLandmark,inception,WikipediaPagesCount,prompt,Imperative,PromptTemplate,difficulty,currentState,expectedValue
Deutsche Bank Building,01/01/2007,http://commons.wikimedia.org/wiki/Special:FilePath/DeutscheBank.jpg,random after,Point(-74.0133 40.7097),United States of America,10/27/1976,7/9/2014,Point(-74.0133 40.7097),-74.0133,40.7097,https://commons.wikimedia.org/wiki/Category:Deutsche%20Bank%20Building,0,01/01/1973,15,Give me a photorealistic image of the Deutsche Bank Building in United States of America on 7/9/2014,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Deutsche Bank Building,01/01/2007,http://commons.wikimedia.org/wiki/Special:FilePath/DeutscheBank.jpg,after,Point(-74.0133 40.7097),United States of America,10/27/1976,7/9/2014,Point(-74.0133 40.7097),-74.0133,40.7097,https://commons.wikimedia.org/wiki/Category:Deutsche%20Bank%20Building,0,01/01/1973,15,Give me a photorealistic image of the Deutsche Bank Building in United States of America after 01/01/2007,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Deutsche Bank Building,01/01/2007,http://commons.wikimedia.org/wiki/Special:FilePath/DeutscheBank.jpg,random before,Point(-74.0133 40.7097),United States of America,10/27/1976,7/9/2014,Point(-74.0133 40.7097),-74.0133,40.7097,https://commons.wikimedia.org/wiki/Category:Deutsche%20Bank%20Building,0,01/01/1973,15,Generate a photorealistic image of the Deutsche Bank Building in United States of America on 10/27/1976,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
Deutsche Bank Building,01/01/2007,http://commons.wikimedia.org/wiki/Special:FilePath/DeutscheBank.jpg,before,Point(-74.0133 40.7097),United States of America,10/27/1976,7/9/2014,Point(-74.0133 40.7097),-74.0133,40.7097,https://commons.wikimedia.org/wiki/Category:Deutsche%20Bank%20Building,0,01/01/1973,15,Generate a photorealistic image of the Deutsche Bank Building in United States of America before 01/01/2007,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by other,
Deutsche Bank Building,01/01/2007,http://commons.wikimedia.org/wiki/Special:FilePath/DeutscheBank.jpg,random after,Point(-74.0133 40.7097),United States of America,10/27/1976,7/9/2014,Point(-74.0133 40.7097),-74.0133,40.7097,https://commons.wikimedia.org/wiki/Category:Deutsche%20Bank%20Building,0,01/01/1973,15,Generate a photorealistic image of the Deutsche Bank Building in United States of America on 7/9/2014,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Deutsche Bank Building,01/01/2007,http://commons.wikimedia.org/wiki/Special:FilePath/DeutscheBank.jpg,after,Point(-74.0133 40.7097),United States of America,10/27/1976,7/9/2014,Point(-74.0133 40.7097),-74.0133,40.7097,https://commons.wikimedia.org/wiki/Category:Deutsche%20Bank%20Building,0,01/01/1973,15,Generate a photorealistic image of the Deutsche Bank Building in United States of America after 01/01/2007,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Deutsche Bank Building,01/01/2007,http://commons.wikimedia.org/wiki/Special:FilePath/DeutscheBank.jpg,random before,Point(-74.0133 40.7097),United States of America,10/27/1976,7/9/2014,Point(-74.0133 40.7097),-74.0133,40.7097,https://commons.wikimedia.org/wiki/Category:Deutsche%20Bank%20Building,0,01/01/1973,15,Produce a photorealistic image of the Deutsche Bank Building in United States of America on 10/27/1976,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
Deutsche Bank Building,01/01/2007,http://commons.wikimedia.org/wiki/Special:FilePath/DeutscheBank.jpg,before,Point(-74.0133 40.7097),United States of America,10/27/1976,7/9/2014,Point(-74.0133 40.7097),-74.0133,40.7097,https://commons.wikimedia.org/wiki/Category:Deutsche%20Bank%20Building,0,01/01/1973,15,Produce a photorealistic image of the Deutsche Bank Building in United States of America before 01/01/2007,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by other,
Deutsche Bank Building,01/01/2007,http://commons.wikimedia.org/wiki/Special:FilePath/DeutscheBank.jpg,random after,Point(-74.0133 40.7097),United States of America,10/27/1976,7/9/2014,Point(-74.0133 40.7097),-74.0133,40.7097,https://commons.wikimedia.org/wiki/Category:Deutsche%20Bank%20Building,0,01/01/1973,15,Produce a photorealistic image of the Deutsche Bank Building in United States of America on 7/9/2014,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Deutsche Bank Building,01/01/2007,http://commons.wikimedia.org/wiki/Special:FilePath/DeutscheBank.jpg,after,Point(-74.0133 40.7097),United States of America,10/27/1976,7/9/2014,Point(-74.0133 40.7097),-74.0133,40.7097,https://commons.wikimedia.org/wiki/Category:Deutsche%20Bank%20Building,0,01/01/1973,15,Produce a photorealistic image of the Deutsche Bank Building in United States of America after 01/01/2007,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,random before,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Create a photorealistic image of the Deutschlandhalle in Germany on 10/14/1942,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,before,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Create a photorealistic image of the Deutschlandhalle in Germany before 12/03/2011,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,random after,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Create a photorealistic image of the Deutschlandhalle in Germany on 3/5/2016,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,after,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Create a photorealistic image of the Deutschlandhalle in Germany after 12/03/2011,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,random before,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Give me a photorealistic image of the Deutschlandhalle in Germany on 10/14/1942,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,before,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Give me a photorealistic image of the Deutschlandhalle in Germany before 12/03/2011,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,random after,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Give me a photorealistic image of the Deutschlandhalle in Germany on 3/5/2016,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,after,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Give me a photorealistic image of the Deutschlandhalle in Germany after 12/03/2011,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,random before,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Generate a photorealistic image of the Deutschlandhalle in Germany on 10/14/1942,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,before,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Generate a photorealistic image of the Deutschlandhalle in Germany before 12/03/2011,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,random after,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Generate a photorealistic image of the Deutschlandhalle in Germany on 3/5/2016,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,after,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Generate a photorealistic image of the Deutschlandhalle in Germany after 12/03/2011,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,random before,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Produce a photorealistic image of the Deutschlandhalle in Germany on 10/14/1942,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,before,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Produce a photorealistic image of the Deutschlandhalle in Germany before 12/03/2011,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,random after,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Produce a photorealistic image of the Deutschlandhalle in Germany on 3/5/2016,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Deutschlandhalle,12/03/2011,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20B%20145%20Bild-P018933%2C%20Berlin%2C%20Deutschlandhalle.jpg,after,Point(13.269722222 52.500277777),Germany,10/14/1942,3/5/2016,Point(13.269722222 52.500277777),13.26972222,52.50027778,https://commons.wikimedia.org/wiki/Category:Deutschlandhalle%20%28Berlin%29,0,01/01/1935,12,Produce a photorealistic image of the Deutschlandhalle in Germany after 12/03/2011,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Dowlat Tekiyeh,01/01/1946,http://commons.wikimedia.org/wiki/Special:FilePath/Tekiyeh%20Dowlat%20by%20Kamalolmolk.jpg,random before,Point(51.420611111 35.6785),Iran,05/06/1916,11/8/1947,Point(51.420611111 35.6785),51.42061111,35.6785,https://commons.wikimedia.org/wiki/Category:Dowlat%20Tekiyeh,0,01/01/1868,6,Create a photorealistic image of the Dowlat Tekiyeh in Iran on 05/06/1916,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
Dowlat Tekiyeh,01/01/1946,http://commons.wikimedia.org/wiki/Special:FilePath/Tekiyeh%20Dowlat%20by%20Kamalolmolk.jpg,before,Point(51.420611111 35.6785),Iran,05/06/1916,11/8/1947,Point(51.420611111 35.6785),51.42061111,35.6785,https://commons.wikimedia.org/wiki/Category:Dowlat%20Tekiyeh,0,01/01/1868,6,Create a photorealistic image of the Dowlat Tekiyeh in Iran before 01/01/1946,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by other,
Dowlat Tekiyeh,01/01/1946,http://commons.wikimedia.org/wiki/Special:FilePath/Tekiyeh%20Dowlat%20by%20Kamalolmolk.jpg,random after,Point(51.420611111 35.6785),Iran,05/06/1916,11/8/1947,Point(51.420611111 35.6785),51.42061111,35.6785,https://commons.wikimedia.org/wiki/Category:Dowlat%20Tekiyeh,0,01/01/1868,6,Create a photorealistic image of the Dowlat Tekiyeh in Iran on 11/8/1947,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Dowlat Tekiyeh,01/01/1946,http://commons.wikimedia.org/wiki/Special:FilePath/Tekiyeh%20Dowlat%20by%20Kamalolmolk.jpg,after,Point(51.420611111 35.6785),Iran,05/06/1916,11/8/1947,Point(51.420611111 35.6785),51.42061111,35.6785,https://commons.wikimedia.org/wiki/Category:Dowlat%20Tekiyeh,0,01/01/1868,6,Create a photorealistic image of the Dowlat Tekiyeh in Iran after 01/01/1946,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Dowlat Tekiyeh,01/01/1946,http://commons.wikimedia.org/wiki/Special:FilePath/Tekiyeh%20Dowlat%20by%20Kamalolmolk.jpg,random before,Point(51.420611111 35.6785),Iran,05/06/1916,11/8/1947,Point(51.420611111 35.6785),51.42061111,35.6785,https://commons.wikimedia.org/wiki/Category:Dowlat%20Tekiyeh,0,01/01/1868,6,Give me a photorealistic image of the Dowlat Tekiyeh in Iran on 05/06/1916,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
Dowlat Tekiyeh,01/01/1946,http://commons.wikimedia.org/wiki/Special:FilePath/Tekiyeh%20Dowlat%20by%20Kamalolmolk.jpg,before,Point(51.420611111 35.6785),Iran,05/06/1916,11/8/1947,Point(51.420611111 35.6785),51.42061111,35.6785,https://commons.wikimedia.org/wiki/Category:Dowlat%20Tekiyeh,0,01/01/1868,6,Give me a photorealistic image of the Dowlat Tekiyeh in Iran before 01/01/1946,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by other,
Dowlat Tekiyeh,01/01/1946,http://commons.wikimedia.org/wiki/Special:FilePath/Tekiyeh%20Dowlat%20by%20Kamalolmolk.jpg,random after,Point(51.420611111 35.6785),Iran,05/06/1916,11/8/1947,Point(51.420611111 35.6785),51.42061111,35.6785,https://commons.wikimedia.org/wiki/Category:Dowlat%20Tekiyeh,0,01/01/1868,6,Give me a photorealistic image of the Dowlat Tekiyeh in Iran on 11/8/1947,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Dowlat Tekiyeh,01/01/1946,http://commons.wikimedia.org/wiki/Special:FilePath/Tekiyeh%20Dowlat%20by%20Kamalolmolk.jpg,after,Point(51.420611111 35.6785),Iran,05/06/1916,11/8/1947,Point(51.420611111 35.6785),51.42061111,35.6785,https://commons.wikimedia.org/wiki/Category:Dowlat%20Tekiyeh,0,01/01/1868,6,Give me a photorealistic image of the Dowlat Tekiyeh in Iran after 01/01/1946,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Dowlat Tekiyeh,01/01/1946,http://commons.wikimedia.org/wiki/Special:FilePath/Tekiyeh%20Dowlat%20by%20Kamalolmolk.jpg,random before,Point(51.420611111 35.6785),Iran,05/06/1916,11/8/1947,Point(51.420611111 35.6785),51.42061111,35.6785,https://commons.wikimedia.org/wiki/Category:Dowlat%20Tekiyeh,0,01/01/1868,6,Generate a photorealistic image of the Dowlat Tekiyeh in Iran on 05/06/1916,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
