name,lifespan,anAge,prompttemplate,promptcategory,imperative,prompt,difficulty,promptedage,goldenrecordImages,expectedValue
Asian Elephant,48,,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a Asian Elephant that is 24 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Asian%20elephant%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephas%20maximus%20%28Bandipur%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Female%20elephas%20maximus%20at%20hamburg.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/ZOO%20Praha%2C%20Elephas%20maximus%2C%2008.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Asian Elephant,48,,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of an Asian Elephant that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Asian%20elephant%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephas%20maximus%20%28Bandipur%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Female%20elephas%20maximus%20at%20hamburg.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/ZOO%20Praha%2C%20Elephas%20maximus%2C%2008.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Asian Elephant,48,,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of an Asian Elephant that is 38 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Asian%20elephant%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephas%20maximus%20%28Bandipur%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Female%20elephas%20maximus%20at%20hamburg.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/ZOO%20Praha%2C%20Elephas%20maximus%2C%2008.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Asian Elephant,48,,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of an Asian Elephant that is 96 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Asian%20elephant%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephas%20maximus%20%28Bandipur%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Female%20elephas%20maximus%20at%20hamburg.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/ZOO%20Praha%2C%20Elephas%20maximus%2C%2008.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Asian Elephant,48,,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a Asian Elephant that is 24 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Asian%20elephant%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Elephas%20maximus%20%28Bandipur%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Female%20elephas%20maximus%20at%20hamburg.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/ZOO%20Praha%2C%20Elephas%20maximus%2C%2008.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of an Asian Small-clawed Otter that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of an Asian Small-clawed Otter that is 9 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of an Asian Small-clawed Otter that is 24 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Asian Small-clawed Otter that is 6 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Generate,Generate a photorealistic image of an Asian Small-clawed Otter that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of an Asian Small-clawed Otter that is 9 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of an Asian Small-clawed Otter that is 24 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a Asian Small-clawed Otter that is 6 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Give me,Give me a photorealistic image of an Asian Small-clawed Otter that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of an Asian Small-clawed Otter that is 9 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of an Asian Small-clawed Otter that is 24 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a Asian Small-clawed Otter that is 6 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of an Asian Small-clawed Otter that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of an Asian Small-clawed Otter that is 9 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of an Asian Small-clawed Otter that is 24 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Asian Small-clawed Otter,12,,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a Asian Small-clawed Otter that is 6 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Small-clawed%20otter%20from%20Western%20Ghats.JPG","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of an Aye-aye that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of an Aye-aye that is 16 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of an Aye-aye that is 40 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Aye-aye that is 10 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Generate,Generate a photorealistic image of an Aye-aye that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of an Aye-aye that is 16 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of an Aye-aye that is 40 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a Aye-aye that is 10 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Give me,Give me a photorealistic image of an Aye-aye that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of an Aye-aye that is 16 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of an Aye-aye that is 40 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a Aye-aye that is 10 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of an Aye-aye that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of an Aye-aye that is 16 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of an Aye-aye that is 40 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Aye-aye,20,32.3,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a Aye-aye that is 10 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20aye%20aye.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Baboon,30,37.5,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a a Baboon that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Olive%20baboon.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Papio%20anubis%20%28Serengeti%2C%202009%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Papio%20hamadryas%20%28aka%29.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Baboon,30,37.5,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of a a Baboon that is 24 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Olive%20baboon.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Papio%20anubis%20%28Serengeti%2C%202009%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Papio%20hamadryas%20%28aka%29.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
